,id,title,twitter_location,twitter_text,twitter_time,twitter_user
503,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Everywhere,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/hbwn4v6P5j",2018-02-09 17:27:41,BtbojDonna
504,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/pDXhLMjS7m",2018-02-09 17:28:37,eric_rogers96
505,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Oswego, NY","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/DXnIabwhmA",2018-02-09 17:33:32,horsemom416
506,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Tennessee,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/XUy81fwsbD via @LoveThisPic_com",2018-02-09 17:48:05,novelsareborn
507,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",UK,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/lAwNyjUue3",2018-02-09 17:50:33,JacquiStacey
508,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","West Union, Iowa","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/46dFK0CN12",2018-02-09 17:53:20,rolansteinlage
509,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Fairview, NC","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/eeXFwTv0gj",2018-02-09 17:56:59,coolmtnrealty
510,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","saugerties ,ny","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/rTARZsfNbm",2018-02-09 18:03:48,MattandTayne
511,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Racine, WI","@GrimmGreen
I wonder if they will include vaping with this. I don't personally vape with my kid in the car but I kn… https://t.co/wWDhitZ1jZ",2018-02-09 18:19:08,jteloh1982
512,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Noth Carolina,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Ga3R6vtCRF",2018-02-09 18:25:47,__Brittany__
513,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/vQntMZMmyX",2018-02-09 18:34:57,laramiller31
514,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",In the middle of everywhere,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/hNTuwGPW0m",2018-02-09 18:35:17,Cam_Michaels
515,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Sulphur, LA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/F3OGsW4v8I",2018-02-09 18:38:03,CyndiMereo
516,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Nashville, Tn.","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/8XZEaQKpGb",2018-02-09 18:39:01,JoyCollinsMusic
517,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",White Plains,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/E38284fRLJ",2018-02-09 18:42:26,Kimalena
518,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Essex,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Rk8X19sEM2",2018-02-09 18:43:22,RowanWhiteley
519,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","San Francisco, CA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/DH6zqYzSf7",2018-02-09 18:58:24,bradford_adkins
520,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",NJ,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/nlHicV8jZe",2018-02-09 19:04:36,livingforacause
521,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/0Bxqk5GGj0",2018-02-09 19:04:57,poison_bite97
522,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",CT,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/j7ZOeCLDbh",2018-02-09 19:10:46,DoubleA826
523,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Huntington, New York","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ZwKO4Pn0tM",2018-02-09 19:15:32,KBastible
524,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Xrqp7OP9S7",2018-02-09 19:24:34,DaddysDreamBox
525,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Colorado Springs, CO","Remember this ! 
Smoking In Cars With Children Is Illegal Starting January 30, 2018",2018-02-09 19:31:56,Lorie_Acosta
526,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Earth,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/3g3TwnBlsm",2018-02-09 19:38:57,jkreedtrombly
527,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Davenport, Iowa","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/FFTiKkt3CX",2018-02-09 19:41:56,Garysusich1
528,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","South Carolina, USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/DvpMG0zR7Y",2018-02-09 19:44:58,Senecaangel
529,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Philadelphia, PA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/OgSz75t293",2018-02-09 19:45:10,latty_jason
530,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Madison County Ky,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/H77aAyXEnw",2018-02-09 19:48:09,modernheating
531,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Estero, Fl.","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/46YAbG50oZ",2018-02-09 19:56:01,JeanetteIgoeRE
532,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/WXWlqgGfCM",2018-02-09 20:08:25,devans3449
533,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",California - Schweiz,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/7uVKSrpzsF",2018-02-09 20:26:54,yestowellbeing
534,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Tennessee, USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/XPJJZm8rOv",2018-02-09 20:40:37,zmuzikpraDoocer
535,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Waterville, Maine, USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/HjhvHekkoC",2018-02-09 20:48:50,karlagerard
536,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/5FRlHuUw5d",2018-02-09 20:52:14,NationAfghan
537,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","East Bay, CA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/4zEQKDQJhy",2018-02-09 21:02:14,FacesbyRoni
538,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ci3wI2MrMF",2018-02-09 21:09:44,DebWalkTheTalk
539,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",South Yorkshire,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/454SjCjT7B",2018-02-09 21:09:55,guideddreams
540,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",NJ,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/rhujnCaOcN via @LoveThisPic_com",2018-02-09 21:20:53,AmyRBromberg
541,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/SMbWrZIfbh",2018-02-09 21:22:25,KullingJoan
542,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Miami,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Rta02ft1iB",2018-02-09 21:24:09,alondramrtz
543,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Rador PA,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/j9ArJa2JPx",2018-02-09 21:30:38,FrancisCornely
544,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/kcKvNsJdIy",2018-02-09 21:31:09,mauricelevy39
545,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/QsQOCl1mJu",2018-02-09 21:33:55,Jessica62584
546,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Where U Won't Me2B,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/GRwsZt8QEd",2018-02-09 21:42:57,AnTi_Marco
547,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/R6x87IWYtG",2018-02-09 21:55:20,DylanSM360
548,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Atlanta,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/3LWqGSNWSW",2018-02-09 21:59:48,blaqorchid2
549,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Pennsylvania, USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/gCJgnIOAUU",2018-02-09 22:02:57,thebullycoach
550,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Southlake, Texas","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/cLgbsZ425u",2018-02-09 22:07:17,AttorneyBarrows
551,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Athens Ga,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/jS4iKxLDfk",2018-02-09 22:26:58,iAmMekoThaOne
552,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",cheltenham pa.,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/DPNEXyVevI",2018-02-09 22:27:47,railronin
553,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","West Haven,  CT USA (WhiskeyHill)","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/l3ZINhjQJz",2018-02-09 22:34:31,kat_luvflower
554,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Hudson Valley, NY","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Gu5jMEgCJY",2018-02-09 22:36:18,sacredma
555,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Frederick, MD","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/m6UihvFZ2M",2018-02-09 22:39:43,ReMaxDenise
556,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/FuCWIdci9V",2018-02-09 22:42:57,NiLaighleis
557,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Ohio, USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/XZHncCNctw",2018-02-09 23:12:52,hangingonHishem
558,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",OREGON,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/iOpHBvbbU9",2018-02-09 23:17:19,skyshines
559,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",REDCLIFFE   QLD..  AUSTRALIA.,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/yHu6HqwFZR",2018-02-09 23:20:02,aussiewatch1
560,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/6nEOfOjMjv",2018-02-09 23:26:29,MCVance206
561,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","DeForest, WI","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/APbBzuSUmu",2018-02-09 23:27:03,MissBeauty122
562,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",WV,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/04t62KkFbQ",2018-02-09 23:27:04,djayburden609
563,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Buffalo NY,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/UvpSaV3RGV",2018-02-09 23:55:27,LandoftheSnow
564,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/cjoxBL2SNH",2018-02-10 00:05:02,KeithKmaenpaa10
565,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Oakland, CA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/0cSci4eMIA",2018-02-10 00:11:43,Vinn_zego
566,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/e8Y6JfAKBI",2018-02-10 00:15:27,PREStallion
567,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",~where I am supposed to be~,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/xnbJpRUkQf",2018-02-10 00:19:02,TheArtistNissa
568,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/PfIIDHJRXk via @LoveThisPic_com",2018-02-10 00:25:45,diddymcc
569,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Seattle,"""Smoking In Cars With Children Is Illegal Starting January 30, 2018"" https://t.co/qv47vAkMF9 via @LoveThisPic_com",2018-02-10 00:30:24,helen_kap
570,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/sTwIodnu2U",2018-02-10 00:33:51,MikenJeriWhite
571,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/MR2cpSgilP",2018-02-10 00:37:29,forbsiee
572,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Missouri,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/FhFgQV3AWo via @LoveThisPic_com",2018-02-10 00:38:09,monicaoli2002
573,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Staten Island, New York","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/jmk9FYsrLM",2018-02-10 00:39:02,MultiTalentedI
574,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Upper Marlboro, MD","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/qypYAt2v0N",2018-02-10 00:46:40,DeatriceSBesong
575,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Denver, Colorado","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ahjiQL4FKT via @LoveThisPic_com",2018-02-10 00:51:35,tjnlaw
576,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Charleston,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ALXitCqiGV",2018-02-10 01:23:40,JillAdkins
577,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Ontario, CA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/OvB3vo3J8K",2018-02-10 01:40:25,roxanne_rox05
578,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Richard's Bay, South Africa","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Amcyu6tGSq",2018-02-10 01:41:31,Chrondon_Krk
579,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",28303,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/tHqqvPz9w5",2018-02-10 01:50:19,ImGoodNSweet
580,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Mississauga,Ontario - Canada","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/wdoA5czqwK",2018-02-10 01:51:13,julieking11
581,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",The Moon.    IG:@ObnoxiousGirL,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ZNDmFuF1QQ",2018-02-10 02:11:14,RoyaltyHipHop
582,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Scarborough,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/79QXh3Wozu",2018-02-10 02:22:30,ShawnKickz
583,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",FL,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/jXIZTyQtir",2018-02-10 02:33:49,maslowwomanlive
584,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Between Here & The Promise,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/bhQTO0v87r",2018-02-10 03:05:21,RisseDionne
585,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Tucson Az USA,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/VfAl4xfocI",2018-02-10 03:06:17,MixlabDj
586,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/w9g5LLe3L9",2018-02-10 03:20:08,LindsayMalek
587,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Knoxville, TN","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/RtMcfzTxsz",2018-02-10 03:47:49,dadams777
588,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/v1xlBTrVSi",2018-02-10 03:48:34,cjlennertz
589,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/bGzr3VuGGt",2018-02-10 04:07:22,McLovvin_
590,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Palm Beach Gardens,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/koIzbbhFkM",2018-02-10 04:38:05,sexxygatta2008
591,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","BRONX, NEW YORK","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/3YuLBeQjjm",2018-02-10 04:49:50,carlo_sierra
592,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Davenport, IA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/faK4ipxj9A via @LoveThisPic_com",2018-02-10 05:02:53,jtwb768
593,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Chicago,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Qi5TOL8PVV",2018-02-10 05:13:00,ojerzysj
594,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/BD8YS8woLr",2018-02-10 05:25:07,cnort4
595,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Lake George, New York, USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/g251Kya0lz",2018-02-10 06:16:18,JeffandPamYork
596,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Lake George, New York, USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/6LG5l0meHM",2018-02-10 06:16:23,JeffandPamYork
597,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Lake George, New York, USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/qfNSTgrSn6",2018-02-10 06:16:31,JeffandPamYork
598,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Montana - USA,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/XobayeMtEr",2018-02-10 06:17:56,Bebopp222
599,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Dallas, Texas","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ojNTW925ag",2018-02-10 06:21:07,johnfresco214
600,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",NAIROBI,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/UAh8i3p87J",2018-02-10 07:13:13,AGGREYMBOYA
601,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",United States,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/M84mx1M0Vc",2018-02-10 07:53:23,ordinarywmn
602,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Bellville,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/M4KizjbIQ4",2018-02-10 08:08:12,dj_sne
603,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","The Mills of Brown, NJ","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/T0TIqSsHlx",2018-02-10 08:41:45,TeaWithSu2
604,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Farmington, MN","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/IxNLtIXHKO",2018-02-10 09:48:54,Shannonherre
605,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Cape Town, South Africa","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/1Wkbng4V0g",2018-02-10 10:12:13,Lee_Thompson_
606,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Bolivia,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/BKIpMhR0Hg",2018-02-10 11:41:30,FHdesings
607,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",♥♑1/13/98 ♑♥,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/5wXrNHGOfI",2018-02-10 11:54:15,_its_roni_
608,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",albuquerque,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/pPQHLs8gmV",2018-02-10 12:32:54,cidvicious6969
609,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",In ur heart,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/emTEvVxmtT",2018-02-10 12:47:28,Trenese1
610,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",OWN YOUR LIFE!,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/2miXin44x3",2018-02-10 12:48:21,ilivefit757
611,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Wilmington, NC","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/0kloxNXkFl",2018-02-10 13:13:10,ndunne
612,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Mt.Airy ,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/NpT3OX4qKY",2018-02-10 13:38:38,Sissyknitting
613,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Forum Hadrianus ~ Essesteyn,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/T5nTp8YcZN",2018-02-10 13:47:51,Sopixaoc
614,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/sRNo8t2pkC",2018-02-10 13:54:47,KaylaandSarah1
615,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Florida, USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/GnxOuxsxRC",2018-02-10 13:55:25,MrSoBe1212
616,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/0FYwsVfdSt",2018-02-10 13:57:58,ricanrivera2004
617,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Phoenix, AZ","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/EsRtFNF6ay",2018-02-10 14:10:33,13snoop
618,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/uK8TZrVwOS",2018-02-10 14:23:12,taanzaa
619,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Tennessee,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/vUMeJMfU1r",2018-02-10 16:15:38,codybarbie
620,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Houma, La","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Z9RMRKKBwV",2018-02-10 16:26:05,kgarza143
621,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Knoxville, TN, USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/gg4SByBbmP",2018-02-10 16:27:56,MrVolunteer
622,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Eugene, OR","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/YSHEiByam8",2018-02-10 16:30:11,charliegirl1221
623,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Phoenix,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/jGKoFVQgiE",2018-02-10 16:46:30,RandyHookerAZ
624,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/7DmBq0TwHA",2018-02-10 17:02:54,LermaLocke
625,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Glendale, AZ","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/bfSvppKXmX",2018-02-10 17:32:32,mrsbarie
626,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/rstlHnekcO",2018-02-10 17:35:47,januarymallett
627,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/bac6RR0RuW",2018-02-10 17:41:41,Bigcat1958
628,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",On Location,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/i5yfmgcsUF",2018-02-10 17:54:41,MakeupDollz1
